timestamp,type,proxid,floor,zone
2016-05-3108:01:07,fixed-prox,rmieshaber001,1,4
2016-05-3108:01:07,fixed-prox,clais001,1,4
2016-05-3108:01:38,fixed-prox,tseifert001,2,4
2016-05-3108:01:38,fixed-prox,bovan001,2,4
2016-05-3108:01:38,fixed-prox,aribera001,2,4
2016-05-3108:01:38,fixed-prox,rmieshaber001,2,4
2016-05-3108:01:38,fixed-prox,fadair001,2,4
2016-05-3108:01:38,fixed-prox,ncelio001,2,4
2016-05-3108:01:38,fixed-prox,pbeebe001,2,4
2016-05-3108:01:38,fixed-prox,clais001,2,4
2016-05-3108:01:40,fixed-prox,rmieshaber001,2,1
2016-05-3108:01:52,fixed-prox,emintz001,1,4
2016-05-3108:02:00,fixed-prox,rmieshaber001,2,2
2016-05-3108:02:09,fixed-prox,clais001,3,4
2016-05-3108:02:09,fixed-prox,bovan001,3,4
2016-05-3108:02:09,fixed-prox,pbeebe001,3,4
2016-05-3108:02:09,fixed-prox,ncelio001,3,4
2016-05-3108:02:09,fixed-prox,tseifert001,3,4
2016-05-3108:02:09,fixed-prox,aribera001,3,4
2016-05-3108:02:09,fixed-prox,fadair001,3,4
2016-05-3108:02:11,fixed-prox,tseifert001,3,1
2016-05-3108:02:11,fixed-prox,pbeebe001,3,1
2016-05-3108:02:11,fixed-prox,bovan001,3,1
2016-05-3108:02:11,fixed-prox,aribera001,3,1
2016-05-3108:02:11,fixed-prox,ncelio001,3,1
2016-05-3108:02:11,fixed-prox,clais001,3,1
2016-05-3108:02:11,fixed-prox,fadair001,3,1
2016-05-3108:02:24,fixed-prox,pbeebe001,3,3
2016-05-3108:02:24,fixed-prox,ncelio001,3,3
2016-05-3108:02:29,fixed-prox,bovan001,3,2
2016-05-3108:02:33,fixed-prox,emintz001,2,4
2016-05-3108:03:04,fixed-prox,emintz001,3,4
2016-05-3108:03:06,fixed-prox,emintz001,3,1
2016-05-3108:03:23,fixed-prox,emintz001,3,3
2016-05-3108:07:05,fixed-prox,hcocinaro001,1,4
2016-05-3108:07:08,fixed-prox,fresumir001,3,6
2016-05-3108:07:15,fixed-prox,fresumir001,3,1
2016-05-3108:07:35,fixed-prox,fresumir001,3,4
2016-05-3108:07:46,fixed-prox,hcocinaro001,2,4
2016-05-3108:07:48,fixed-prox,hcocinaro001,2,1
2016-05-3108:08:03,fixed-prox,hcocinaro001,2,7
2016-05-3108:08:17,fixed-prox,fresumir001,2,4
2016-05-3108:08:19,fixed-prox,fresumir001,2,1
2016-05-3108:08:34,fixed-prox,fresumir001,2,7
2016-05-3108:08:35,fixed-prox,hcocinaro001,2,3
2016-05-3108:09:01,fixed-prox,sfusil001,1,1
2016-05-3108:09:06,fixed-prox,fresumir001,2,3
2016-05-3108:10:36,fixed-prox,sfusil001,1,4
2016-05-3108:11:17,fixed-prox,sfusil001,2,4
2016-05-3108:11:19,fixed-prox,sfusil001,2,1
2016-05-3108:11:34,fixed-prox,sfusil001,2,7
2016-05-3108:12:06,fixed-prox,sfusil001,2,3
2016-05-3108:15:30,fixed-prox,clais001,3,3
2016-05-3108:15:41,fixed-prox,clais001,3,ServerRoom
2016-05-3108:30:00,fixed-prox,eklinger001,1,1
2016-05-3108:30:16,fixed-prox,tseifert001,3,6
2016-05-3108:30:23,fixed-prox,tseifert001,3,3
2016-05-3108:31:38,fixed-prox,eklinger001,1,4
2016-05-3108:32:19,fixed-prox,eklinger001,2,4
2016-05-3108:32:50,fixed-prox,eklinger001,3,4
2016-05-3108:32:52,fixed-prox,eklinger001,3,1
2016-05-3108:33:10,fixed-prox,eklinger001,3,2
2016-05-3108:35:00,fixed-prox,clais001,3,3
2016-05-3108:35:11,fixed-prox,clais001,3,1
2016-05-3108:45:04,fixed-prox,rfaralso001,2,6
2016-05-3108:45:13,fixed-prox,bmullen001,2,1
2016-05-3108:45:16,fixed-prox,csolos001,2,1
2016-05-3108:45:20,fixed-prox,cstaley001,1,2
2016-05-3108:45:37,fixed-prox,rfaralso001,2,1
2016-05-3108:46:01,fixed-prox,sfusil001,2,7
2016-05-3108:46:01,fixed-prox,fresumir001,2,7
2016-05-3108:46:14,fixed-prox,iovan001,2,1
2016-05-3108:46:25,fixed-prox,fresumir001,2,1
2016-05-3108:46:25,fixed-prox,sfusil001,2,1
2016-05-3108:46:28,fixed-prox,lbergen001,2,1
2016-05-3108:46:49,fixed-prox,sfusil001,2,4
2016-05-3108:46:49,fixed-prox,fresumir001,2,4
2016-05-3108:47:11,fixed-prox,monda001,2,1
2016-05-3108:47:14,fixed-prox,tseifert001,3,6
2016-05-3108:47:18,fixed-prox,wreynoso001,2,1
2016-05-3108:47:21,fixed-prox,tseifert001,3,1
2016-05-3108:47:31,fixed-prox,fresumir001,3,4
2016-05-3108:47:31,fixed-prox,sfusil001,3,4
2016-05-3108:47:33,fixed-prox,fresumir001,3,1
2016-05-3108:47:48,fixed-prox,fresumir001,3,6
2016-05-3108:47:56,fixed-prox,fresumir001,3,3
2016-05-3108:48:14,fixed-prox,sfusil001,2,4
2016-05-3108:48:45,fixed-prox,sfusil001,1,4
2016-05-3108:48:47,fixed-prox,sfusil001,1,1
2016-05-3108:49:20,fixed-prox,acalzas001,2,1
2016-05-3108:49:25,fixed-prox,thagan001,2,1
2016-05-3108:49:29,fixed-prox,eminto001,2,1
2016-05-3108:49:40,fixed-prox,sfusil001,1,7
2016-05-3108:50:15,fixed-prox,slowery001,2,1
2016-05-3108:50:18,fixed-prox,btempestad001,2,1
2016-05-3108:50:23,fixed-prox,avico001,2,1
2016-05-3108:50:23,fixed-prox,apinckney001,2,1
2016-05-3108:50:28,fixed-prox,nbasham001,2,1
2016-05-3108:51:08,fixed-prox,ldedos001,2,1
2016-05-3108:51:27,fixed-prox,ahafon001,2,1
2016-05-3108:52:15,fixed-prox,bmullen001,2,6
2016-05-3108:52:15,fixed-prox,rfaralso001,2,6
2016-05-3108:52:25,fixed-prox,gcazar001,2,1
2016-05-3108:52:28,fixed-prox,cmorluniau001,2,1
2016-05-3108:52:47,fixed-prox,rfaralso001,2,7
2016-05-3108:53:17,fixed-prox,lbennett001,2,1
2016-05-3108:53:28,fixed-prox,lbergen001,2,7
2016-05-3108:54:00,fixed-prox,cstaley001,1,1
2016-05-3108:54:11,fixed-prox,ncalixto001,2,1
2016-05-3108:54:15,fixed-prox,cstaley001,1,3
2016-05-3108:54:20,fixed-prox,cshipp001,2,1
2016-05-3108:54:28,fixed-prox,iovan001,2,7
2016-05-3108:54:28,fixed-prox,csolos001,2,7
2016-05-3108:54:31,fixed-prox,tbattles001,2,1
2016-05-3108:55:03,fixed-prox,korilla001,2,1
2016-05-3108:55:04,fixed-prox,wreynoso001,2,2
2016-05-3108:55:09,fixed-prox,ssinagra001,2,1
2016-05-3108:55:23,fixed-prox,jsimonides001,2,1
2016-05-3108:55:24,fixed-prox,zcoronado001,2,1
2016-05-3108:55:29,fixed-prox,junger001,2,1
2016-05-3108:56:04,fixed-prox,thagan001,2,2
2016-05-3108:56:04,fixed-prox,monda001,2,2
2016-05-3108:57:07,fixed-prox,tcarrara001,2,1
2016-05-3108:57:17,fixed-prox,lalcazar001,2,1
2016-05-3108:57:25,fixed-prox,rparade001,1,2
2016-05-3108:57:29,fixed-prox,yfinney001,2,1
2016-05-3108:58:04,fixed-prox,eminto001,2,2
2016-05-3108:58:04,fixed-prox,avico001,2,2
2016-05-3108:58:28,fixed-prox,slowery001,2,7
2016-05-3108:58:28,fixed-prox,ldedos001,2,2
2016-05-3108:59:04,fixed-prox,acalzas001,2,2
2016-05-3108:59:15,fixed-prox,cmorluniau001,2,6
2016-05-3108:59:22,fixed-prox,sflorez001,2,1
2016-05-3109:00:04,fixed-prox,btempestad001,2,2
2016-05-3109:00:06,fixed-prox,ibarranco001,3,6
2016-05-3109:00:10,fixed-prox,iborrasca001,2,1
2016-05-3109:00:12,fixed-prox,eedward001,3,1
2016-05-3109:00:15,fixed-prox,lbennett001,2,6
2016-05-3109:00:15,fixed-prox,wvasco001,3,1
2016-05-3109:00:17,fixed-prox,cwhelan001,2,1
2016-05-3109:00:27,fixed-prox,wvasco001,3,6
2016-05-3109:00:28,fixed-prox,gcazar001,2,7
2016-05-3109:00:28,fixed-prox,apinckney001,2,7
2016-05-3109:00:28,fixed-prox,nbasham001,2,7
2016-05-3109:01:11,fixed-prox,vfrente001,2,1
2016-05-3109:01:15,fixed-prox,ahafon001,2,6
2016-05-3109:01:34,fixed-prox,bhawelon001,2,1
2016-05-3109:02:15,fixed-prox,cshipp001,2,6
2016-05-3109:02:28,fixed-prox,zcoronado001,2,7
2016-05-3109:02:28,fixed-prox,junger001,2,7
2016-05-3109:03:05,fixed-prox,chawelon001,2,6
2016-05-3109:03:15,fixed-prox,korilla001,2,6
2016-05-3109:03:23,fixed-prox,anubarron001,2,1
2016-05-3109:03:29,fixed-prox,ncalixto001,2,7
2016-05-3109:03:44,fixed-prox,chawelon001,2,1
2016-05-3109:04:03,fixed-prox,malinai001,2,1
2016-05-3109:04:04,fixed-prox,tbattles001,2,2
2016-05-3109:04:04,fixed-prox,yfinney001,2,2
2016-05-3109:04:14,fixed-prox,sflecha001,2,1
2016-05-3109:04:16,fixed-prox,eorilla001,2,1
2016-05-3109:04:22,fixed-prox,mcassano001,2,1
2016-05-3109:04:28,fixed-prox,ssinagra001,2,7
2016-05-3109:04:29,fixed-prox,ckinney001,2,1
2016-05-3109:04:40,fixed-prox,hmies001,2,1
2016-05-3109:05:04,fixed-prox,tcarrara001,2,2
2016-05-3109:05:20,fixed-prox,dscozzese001,1,2
2016-05-3109:05:28,fixed-prox,jsimonides001,2,7
2016-05-3109:06:28,fixed-prox,lalcazar001,2,7
2016-05-3109:07:08,fixed-prox,rparade001,1,1
2016-05-3109:07:21,fixed-prox,rparade001,1,3
2016-05-3109:07:28,fixed-prox,sflorez001,2,7
2016-05-3109:09:04,fixed-prox,vfrente001,2,2
2016-05-3109:10:15,fixed-prox,iborrasca001,2,6
2016-05-3109:10:28,fixed-prox,cwhelan001,2,7
2016-05-3109:11:04,fixed-prox,anubarron001,2,2
2016-05-3109:11:28,fixed-prox,ckinney001,2,7
2016-05-3109:11:28,fixed-prox,bhawelon001,2,7
2016-05-3109:12:04,fixed-prox,malinai001,2,2
2016-05-3109:12:15,fixed-prox,chawelon001,2,6
2016-05-3109:12:54,fixed-prox,chawelon001,2,7
2016-05-3109:13:15,fixed-prox,hmies001,2,6
2016-05-3109:14:00,fixed-prox,dscozzese001,1,1
2016-05-3109:14:04,fixed-prox,eorilla001,2,2
2016-05-3109:14:15,fixed-prox,dscozzese001,1,3
2016-05-3109:14:28,fixed-prox,sflecha001,2,7
2016-05-3109:14:28,fixed-prox,mcassano001,2,7
2016-05-3109:20:07,fixed-prox,acampo001,3,2
2016-05-3109:30:10,fixed-prox,lcarrara001,3,6
2016-05-3109:30:17,fixed-prox,lcarrara001,3,1
2016-05-3109:30:23,fixed-prox,acampo001,3,1
2016-05-3109:30:36,fixed-prox,lcarrara001,3,4
2016-05-3109:31:00,fixed-prox,anardi001,2,7
2016-05-3109:31:00,fixed-prox,mvollan001,2,7
2016-05-3109:31:00,fixed-prox,mshultz001,2,7
2016-05-3109:31:18,fixed-prox,lcarrara001,2,4
2016-05-3109:31:49,fixed-prox,lcarrara001,1,4
2016-05-3109:31:51,fixed-prox,lcarrara001,1,1
2016-05-3109:33:00,fixed-prox,jcastellanos001,2,7
2016-05-3109:34:00,fixed-prox,jnespola001,2,7
2016-05-3109:35:00,fixed-prox,kherrero001,2,7
2016-05-3109:35:00,fixed-prox,slea001,2,7
2016-05-3109:36:25,fixed-prox,mvollan001,2,3
2016-05-3109:37:25,fixed-prox,jnespola001,2,3
2016-05-3109:38:25,fixed-prox,slea001,2,3
2016-05-3109:38:25,fixed-prox,jcastellanos001,2,3
2016-05-3109:38:25,fixed-prox,anardi001,2,3
2016-05-3109:38:25,fixed-prox,mshultz001,2,3
2016-05-3109:39:25,fixed-prox,kherrero001,2,3
2016-05-3109:44:02,fixed-prox,pratigan001,3,1
2016-05-3109:44:13,fixed-prox,pratigan001,3,2
2016-05-3109:51:14,fixed-prox,cshipp001,2,7
2016-05-3109:51:18,fixed-prox,avico001,2,1
2016-05-3109:51:29,fixed-prox,ahafon001,2,1
2016-05-3109:51:36,fixed-prox,avico001,2,7
2016-05-3109:51:47,fixed-prox,ahafon001,2,4
2016-05-3109:52:12,fixed-prox,bridenour001,2,7
2016-05-3109:52:29,fixed-prox,ahafon001,3,4
2016-05-3109:52:31,fixed-prox,ahafon001,3,1
2016-05-3109:52:39,fixed-prox,ahafon001,3,2
2016-05-3109:53:11,fixed-prox,bmullen001,2,7
2016-05-3109:54:05,fixed-prox,knielson001,2,7
2016-05-3109:54:10,fixed-prox,tbattles001,2,1
2016-05-3109:54:10,fixed-prox,monda001,2,1
2016-05-3109:54:22,fixed-prox,monda001,2,6
2016-05-3109:54:28,fixed-prox,tbattles001,2,7
2016-05-3109:54:44,fixed-prox,monda001,2,7
2016-05-3109:55:11,fixed-prox,lorosco001,3,2
2016-05-3109:55:19,fixed-prox,fbalas001,2,7
2016-05-3109:55:24,fixed-prox,bfrente001,2,7
2016-05-3109:56:07,fixed-prox,ldedos001,2,1
2016-05-3109:56:16,fixed-prox,eorilla001,2,1
2016-05-3109:56:27,fixed-prox,ldedos001,2,7
2016-05-3109:56:27,fixed-prox,eorilla001,2,6
2016-05-3109:56:49,fixed-prox,eorilla001,2,7
2016-05-3109:57:10,fixed-prox,vhatchett001,2,7
2016-05-3109:57:11,fixed-prox,lbennett001,2,7
2016-05-3109:58:06,fixed-prox,lgrogan001,2,7
2016-05-3109:59:06,fixed-prox,cshipp001,2,6
2016-05-3110:00:11,fixed-prox,vomalla001,2,7
2016-05-3110:01:09,fixed-prox,vfrente001,2,1
2016-05-3110:01:12,fixed-prox,lazada001,2,7
2016-05-3110:01:21,fixed-prox,vfrente001,2,6
2016-05-3110:01:44,fixed-prox,vfrente001,2,7
2016-05-3110:02:00,fixed-prox,sfusil001,1,1
2016-05-3110:02:06,fixed-prox,bmullen001,2,6
2016-05-3110:02:10,fixed-prox,bridenour001,2,1
2016-05-3110:02:10,fixed-prox,tbattles001,2,1
2016-05-3110:02:21,fixed-prox,acalzas001,2,1
2016-05-3110:02:37,fixed-prox,tbattles001,2,2
2016-05-3110:02:40,fixed-prox,acalzas001,2,7
2016-05-3110:03:01,fixed-prox,eedward001,3,3
2016-05-3110:03:20,fixed-prox,wreynoso001,2,1
2016-05-3110:03:20,fixed-prox,btempestad001,2,1
2016-05-3110:03:21,fixed-prox,korilla001,2,7
2016-05-3110:03:38,fixed-prox,wreynoso001,2,7
2016-05-3110:03:38,fixed-prox,btempestad001,2,7
2016-05-3110:04:06,fixed-prox,monda001,2,6
2016-05-3110:04:09,fixed-prox,eminto001,2,1
2016-05-3110:04:10,fixed-prox,avico001,2,1
2016-05-3110:04:10,fixed-prox,fbalas001,2,1
2016-05-3110:04:12,fixed-prox,knielson001,2,1
2016-05-3110:04:13,fixed-prox,thagan001,2,1
2016-05-3110:04:28,fixed-prox,eminto001,2,7
2016-05-3110:04:29,fixed-prox,monda001,2,1
2016-05-3110:04:31,fixed-prox,thagan001,2,7
2016-05-3110:04:37,fixed-prox,avico001,2,2
2016-05-3110:04:39,fixed-prox,monda001,2,2
2016-05-3110:05:06,fixed-prox,wvasco001,3,1
2016-05-3110:05:07,fixed-prox,lcarrara001,1,2
2016-05-3110:05:10,fixed-prox,bfrente001,2,1
2016-05-3110:05:12,fixed-prox,pyoung001,3,1
2016-05-3110:05:17,fixed-prox,wvasco001,3,2
2016-05-3110:05:18,fixed-prox,ahafon001,3,1
2016-05-3110:05:23,fixed-prox,pyoung001,3,2
2016-05-3110:05:27,fixed-prox,ahafon001,3,4
2016-05-3110:06:09,fixed-prox,ahafon001,2,4
2016-05-3110:06:11,fixed-prox,ahafon001,2,1
2016-05-3110:06:12,fixed-prox,lgrogan001,2,1
2016-05-3110:06:25,fixed-prox,ahafon001,2,6
2016-05-3110:07:11,fixed-prox,yfinney001,2,1
2016-05-3110:07:30,fixed-prox,yfinney001,2,7
2016-05-3110:08:05,fixed-prox,tcarrara001,2,1
2016-05-3110:08:08,fixed-prox,ostrum001,3,6
2016-05-3110:08:10,fixed-prox,vhatchett001,2,1
2016-05-3110:08:15,fixed-prox,anubarron001,2,1
2016-05-3110:08:15,fixed-prox,ostrum001,3,1
2016-05-3110:08:16,fixed-prox,fmata001,2,7
2016-05-3110:08:17,fixed-prox,tcarrara001,2,6
2016-05-3110:08:18,fixed-prox,hmies001,2,7
2016-05-3110:08:33,fixed-prox,anubarron001,2,7
2016-05-3110:08:40,fixed-prox,tcarrara001,2,7
2016-05-3110:09:15,fixed-prox,iborrasca001,2,7
2016-05-3110:09:20,fixed-prox,ostrum001,3,4
2016-05-3110:10:01,fixed-prox,ostrum001,2,4
2016-05-3110:10:02,fixed-prox,malinai001,2,1
2016-05-3110:10:03,fixed-prox,ostrum001,2,1
2016-05-3110:10:06,fixed-prox,ibarranco001,3,1
2016-05-3110:10:06,fixed-prox,eorilla001,2,6
2016-05-3110:10:10,fixed-prox,ldedos001,2,1
2016-05-3110:10:10,fixed-prox,btempestad001,2,1
2016-05-3110:10:13,fixed-prox,sparrino001,2,7
2016-05-3110:10:14,fixed-prox,malinai001,2,6
2016-05-3110:10:17,fixed-prox,ibarranco001,3,2
2016-05-3110:10:18,fixed-prox,ostrum001,2,7
2016-05-3110:10:22,fixed-prox,cmorluniau001,2,7
2016-05-3110:10:29,fixed-prox,eorilla001,2,1
2016-05-3110:10:31,fixed-prox,sfusil001,1,7
2016-05-3110:10:36,fixed-prox,malinai001,2,7
2016-05-3110:10:37,fixed-prox,ldedos001,2,2
2016-05-3110:10:37,fixed-prox,btempestad001,2,2
2016-05-3110:10:39,fixed-prox,eorilla001,2,2
2016-05-3110:12:06,fixed-prox,korilla001,2,6
2016-05-3110:12:06,fixed-prox,vfrente001,2,6
2016-05-3110:12:06,fixed-prox,lbennett001,2,6
2016-05-3110:12:07,fixed-prox,pbeebe001,3,1
2016-05-3110:12:18,fixed-prox,pbeebe001,3,2
2016-05-3110:12:29,fixed-prox,vfrente001,2,1
2016-05-3110:12:39,fixed-prox,vfrente001,2,2
2016-05-3110:13:10,fixed-prox,thagan001,2,1
2016-05-3110:13:20,fixed-prox,rpantanal001,3,1
2016-05-3110:13:37,fixed-prox,thagan001,2,2
2016-05-3110:14:10,fixed-prox,acalzas001,2,1
2016-05-3110:14:10,fixed-prox,lazada001,2,1
2016-05-3110:14:11,fixed-prox,vomalla001,2,1
2016-05-3110:14:29,fixed-prox,pyoung001,3,1
2016-05-3110:14:37,fixed-prox,acalzas001,2,2
2016-05-3110:14:39,fixed-prox,pyoung001,3,3
2016-05-3110:14:45,fixed-prox,rpantanal001,3,4
2016-05-3110:15:00,fixed-prox,vlagos001,1,1
2016-05-3110:15:06,fixed-prox,jsanjorge001,3,1
2016-05-3110:15:10,fixed-prox,wreynoso001,2,1
2016-05-3110:15:17,fixed-prox,jsanjorge001,3,2
2016-05-3110:15:24,fixed-prox,lorosco001,3,1
2016-05-3110:15:26,fixed-prox,rpantanal001,2,4
2016-05-3110:15:37,fixed-prox,wreynoso001,2,2
2016-05-3110:15:57,fixed-prox,rpantanal001,1,4
2016-05-3110:15:59,fixed-prox,rpantanal001,1,1
2016-05-3110:16:06,fixed-prox,rpantanal001,1,2
2016-05-3110:16:10,fixed-prox,eminto001,2,1
2016-05-3110:16:10,fixed-prox,yfinney001,2,1
2016-05-3110:16:37,fixed-prox,eminto001,2,2
2016-05-3110:16:37,fixed-prox,yfinney001,2,2
2016-05-3110:19:08,fixed-prox,hmies001,2,6
2016-05-3110:19:10,fixed-prox,anubarron001,2,1
2016-05-3110:19:37,fixed-prox,anubarron001,2,2
2016-05-3110:20:06,fixed-prox,malinai001,2,6
2016-05-3110:20:29,fixed-prox,malinai001,2,1
2016-05-3110:20:34,fixed-prox,vlagos001,1,8
2016-05-3110:20:40,fixed-prox,malinai001,2,2
2016-05-3110:21:08,fixed-prox,cmorluniau001,2,6
2016-05-3110:22:10,fixed-prox,fmata001,2,1
2016-05-3110:23:06,fixed-prox,tcarrara001,2,6
2016-05-3110:23:29,fixed-prox,tcarrara001,2,1
2016-05-3110:23:39,fixed-prox,tcarrara001,2,2
2016-05-3110:24:06,fixed-prox,iborrasca001,2,6
2016-05-3110:25:10,fixed-prox,sparrino001,2,1
2016-05-3110:25:15,fixed-prox,sflecha001,2,1
2016-05-3110:25:18,fixed-prox,wreynoso001,2,1
2016-05-3110:25:29,fixed-prox,eminto001,2,1
2016-05-3110:25:29,fixed-prox,wreynoso001,2,6
2016-05-3110:25:39,fixed-prox,sflecha001,2,4
2016-05-3110:25:40,fixed-prox,eminto001,2,6
2016-05-3110:26:06,fixed-prox,zcoronado001,2,6
2016-05-3110:26:10,fixed-prox,tbattles001,2,1
2016-05-3110:26:16,fixed-prox,eorilla001,2,1
2016-05-3110:26:20,fixed-prox,acalzas001,2,1
2016-05-3110:26:21,fixed-prox,sflecha001,3,4
2016-05-3110:26:23,fixed-prox,sflecha001,3,1
2016-05-3110:26:25,fixed-prox,vhatchett001,2,6
2016-05-3110:26:27,fixed-prox,eorilla001,2,6
2016-05-3110:26:30,fixed-prox,acalzas001,2,6
2016-05-3110:26:30,fixed-prox,knielson001,2,6
2016-05-3110:26:36,fixed-prox,tbattles001,2,7
2016-05-3110:26:40,fixed-prox,sflecha001,3,3
2016-05-3110:26:51,fixed-prox,sflecha001,3,ServerRoom
2016-05-3110:26:52,fixed-prox,tbattles001,2,6
2016-05-3110:27:13,fixed-prox,iovan001,2,6
2016-05-3110:27:18,fixed-prox,btempestad001,2,1
2016-05-3110:27:22,fixed-prox,jsimonides001,2,6
2016-05-3110:27:29,fixed-prox,btempestad001,2,6
2016-05-3110:28:07,fixed-prox,ldedos001,2,1
2016-05-3110:28:20,fixed-prox,mcassano001,2,6
2016-05-3110:28:23,fixed-prox,lazada001,2,6
2016-05-3110:28:33,fixed-prox,lgrogan001,2,6
2016-05-3110:28:35,fixed-prox,ldedos001,2,7
2016-05-3110:28:51,fixed-prox,ldedos001,2,6
2016-05-3110:29:05,fixed-prox,chawelon001,2,6
2016-05-3110:29:12,fixed-prox,pyoung001,3,1
2016-05-3110:29:14,fixed-prox,csolos001,2,6
2016-05-3110:29:17,fixed-prox,lbennett001,2,1
2016-05-3110:29:29,fixed-prox,yfinney001,2,1
2016-05-3110:29:31,fixed-prox,gcazar001,2,6
2016-05-3110:29:35,fixed-prox,lbergen001,2,6
2016-05-3110:29:40,fixed-prox,yfinney001,2,6
2016-05-3110:29:44,fixed-prox,chawelon001,2,1
2016-05-3110:30:01,fixed-prox,lcarrara001,1,1
2016-05-3110:30:18,fixed-prox,lcarrara001,1,4
2016-05-3110:30:18,fixed-prox,ibarranco001,3,1
2016-05-3110:30:24,fixed-prox,bfrente001,2,7
2016-05-3110:30:24,fixed-prox,jsanjorge001,3,1
2016-05-3110:30:24,fixed-prox,pbeebe001,3,1
2016-05-3110:30:27,fixed-prox,bridenour001,2,6
2016-05-3110:30:27,fixed-prox,ibarranco001,3,4
2016-05-3110:30:34,fixed-prox,pbeebe001,3,3
2016-05-3110:30:34,fixed-prox,jsanjorge001,3,3
2016-05-3110:30:41,fixed-prox,bfrente001,2,6
2016-05-3110:31:00,fixed-prox,lcarrara001,2,4
2016-05-3110:31:09,fixed-prox,vfrente001,2,1
2016-05-3110:31:09,fixed-prox,ibarranco001,2,4
2016-05-3110:31:13,fixed-prox,bmullen001,2,1
2016-05-3110:31:20,fixed-prox,vfrente001,2,6
2016-05-3110:31:23,fixed-prox,anubarron001,2,1
2016-05-3110:31:25,fixed-prox,thagan001,2,1
2016-05-3110:31:30,fixed-prox,ckinney001,2,1
2016-05-3110:31:31,fixed-prox,lcarrara001,3,4
2016-05-3110:31:33,fixed-prox,lcarrara001,3,1
2016-05-3110:31:34,fixed-prox,anubarron001,2,6
2016-05-3110:31:36,fixed-prox,thagan001,2,6
2016-05-3110:31:40,fixed-prox,hmies001,2,1
2016-05-3110:31:40,fixed-prox,ibarranco001,1,4
2016-05-3110:31:42,fixed-prox,ibarranco001,1,1
2016-05-3110:31:42,fixed-prox,lcarrara001,3,2
2016-05-3110:32:19,fixed-prox,vomalla001,2,7
2016-05-3110:32:24,fixed-prox,lalcazar001,2,6
2016-05-3110:32:27,fixed-prox,ahafon001,2,1
2016-05-3110:32:28,fixed-prox,cmorluniau001,2,1
2016-05-3110:32:31,fixed-prox,sparrino001,2,6
2016-05-3110:32:35,fixed-prox,vomalla001,2,6
2016-05-3110:33:08,fixed-prox,nbasham001,2,6
2016-05-3110:33:14,fixed-prox,ssinagra001,2,6
2016-05-3110:33:14,fixed-prox,slowery001,2,6
2016-05-3110:33:16,fixed-prox,cwhelan001,2,6
2016-05-3110:33:48,fixed-prox,nbasham001,2,1
2016-05-3110:34:02,fixed-prox,malinai001,2,1
2016-05-3110:34:04,fixed-prox,rfaralso001,2,6
2016-05-3110:34:05,fixed-prox,tcarrara001,2,1
2016-05-3110:34:13,fixed-prox,malinai001,2,6
2016-05-3110:34:16,fixed-prox,tcarrara001,2,6
2016-05-3110:34:21,fixed-prox,ncalixto001,2,6
2016-05-3110:34:23,fixed-prox,apinckney001,2,6
2016-05-3110:34:30,fixed-prox,fbalas001,2,6
2016-05-3110:34:33,fixed-prox,bhawelon001,2,6
2016-05-3110:34:34,fixed-prox,fmata001,2,6
2016-05-3110:34:56,fixed-prox,bhawelon001,2,1
2016-05-3110:35:05,fixed-prox,junger001,2,6
2016-05-3110:35:10,fixed-prox,monda001,2,1
2016-05-3110:35:21,fixed-prox,monda001,2,6
2016-05-3110:35:21,fixed-prox,sflorez001,2,6
2016-05-3110:35:23,fixed-prox,avico001,2,1
2016-05-3110:35:34,fixed-prox,avico001,2,6
2016-05-3110:40:22,fixed-prox,lcarrara001,3,1
2016-05-3110:40:42,fixed-prox,lcarrara001,3,6
2016-05-3110:40:49,fixed-prox,lcarrara001,3,3
2016-05-3110:45:08,fixed-prox,rmieshaber001,2,1
2016-05-3110:45:10,fixed-prox,llagos001,3,6
2016-05-3110:45:17,fixed-prox,llagos001,3,1
2016-05-3110:45:36,fixed-prox,llagos001,3,4
2016-05-3110:46:13,fixed-prox,rmieshaber001,2,4
2016-05-3110:46:18,fixed-prox,llagos001,2,4
2016-05-3110:46:49,fixed-prox,llagos001,1,4
2016-05-3110:46:51,fixed-prox,llagos001,1,1
2016-05-3110:46:54,fixed-prox,rmieshaber001,1,4
2016-05-3110:46:56,fixed-prox,rmieshaber001,1,1
2016-05-3110:47:11,fixed-prox,rmieshaber001,1,2
2016-05-3111:00:39,fixed-prox,llagos001,1,2
2016-05-3111:05:01,fixed-prox,mvollan001,2,7
2016-05-3111:05:25,fixed-prox,mvollan001,2,1
2016-05-3111:06:34,fixed-prox,mvollan001,2,4
2016-05-3111:07:15,fixed-prox,mvollan001,1,4
2016-05-3111:07:17,fixed-prox,mvollan001,1,1
2016-05-3111:11:05,fixed-prox,eorilla001,2,1
2016-05-3111:11:16,fixed-prox,eorilla001,2,2
2016-05-3111:13:07,fixed-prox,vhatchett001,2,1
2016-05-3111:13:12,fixed-prox,mcassano001,2,7
2016-05-3111:14:07,fixed-prox,knielson001,2,1
2016-05-3111:14:18,fixed-prox,lbergen001,2,7
2016-05-3111:15:16,fixed-prox,emintz001,3,1
2016-05-3111:15:27,fixed-prox,emintz001,3,2
2016-05-3111:16:01,fixed-prox,bfrente001,2,7
2016-05-3111:16:07,fixed-prox,btempestad001,2,1
2016-05-3111:16:17,fixed-prox,bfrente001,2,1
