Time,F_2_Z_2,F_1_Z_8A,F_2_Z_4,F_3_Z_1
31-05-2016 00:00,0.000,0.000,0.000,0.000
07-06-2016 04:00,0.387,0.006,0.385,0.000
07-06-2016 04:05,0.379,0.006,0.377,0.000
07-06-2016 04:10,0.380,0.006,0.383,0.003
07-06-2016 04:15,0.388,0.006,0.396,0.009
07-06-2016 04:20,0.401,0.006,0.416,0.020
07-06-2016 04:25,0.418,0.006,0.439,0.033
07-06-2016 04:30,0.437,0.006,0.464,0.050
07-06-2016 04:35,0.458,0.005,0.490,0.069
07-06-2016 04:40,0.480,0.005,0.516,0.091
07-06-2016 04:45,0.471,0.005,0.507,0.114
07-06-2016 04:50,0.505,0.005,0.549,0.139
07-06-2016 04:55,0.536,0.005,0.586,0.166
07-06-2016 05:00,0.565,0.005,0.618,0.194
07-06-2016 05:05,0.593,0.005,0.647,0.222
07-06-2016 05:10,0.619,0.005,0.673,0.252
07-06-2016 05:15,0.643,0.004,0.698,0.282
07-06-2016 05:20,0.666,0.004,0.721,0.313
07-06-2016 05:25,0.688,0.004,0.742,0.344
07-06-2016 05:30,0.709,0.004,0.763,0.376
07-06-2016 05:35,0.730,0.004,0.783,0.409
07-06-2016 05:40,0.749,0.004,0.802,0.442
07-06-2016 05:45,0.768,0.004,0.820,0.476
07-06-2016 05:50,0.755,0.004,0.805,0.509
07-06-2016 05:55,0.785,0.004,0.840,0.543
07-06-2016 06:00,0.811,0.003,0.869,0.577
07-06-2016 06:05,0.856,0.004,0.919,0.622
07-06-2016 06:10,0.898,0.004,0.964,0.665
07-06-2016 06:15,0.939,0.004,1.006,0.707
07-06-2016 06:20,0.978,0.004,1.045,0.748
07-06-2016 06:25,1.015,0.004,1.083,0.789
07-06-2016 06:30,1.052,0.004,1.119,0.830
07-06-2016 06:35,1.088,0.004,1.155,0.871
07-06-2016 06:40,1.123,0.004,1.189,0.911
07-06-2016 06:45,1.158,0.004,1.223,0.952
07-06-2016 06:50,1.192,0.004,1.257,0.992
07-06-2016 06:55,1.226,0.005,1.290,1.033
07-06-2016 07:00,1.260,0.005,1.323,1.073
07-06-2016 07:05,1.277,0.004,1.329,1.111
07-06-2016 07:10,1.288,0.004,1.327,1.164
07-06-2016 07:15,1.289,0.004,1.326,1.244
07-06-2016 07:20,1.290,0.004,1.327,1.322
07-06-2016 07:25,1.292,0.004,1.331,1.370
07-06-2016 07:30,1.294,0.003,1.335,1.404
07-06-2016 07:35,1.298,0.003,1.341,1.429
07-06-2016 07:40,1.301,0.003,1.348,1.448
07-06-2016 07:45,1.306,0.003,1.356,1.464
07-06-2016 07:50,1.311,0.003,1.364,1.477
07-06-2016 07:55,1.316,0.002,1.373,1.488
07-06-2016 08:00,1.323,0.002,1.383,1.496
07-06-2016 08:05,1.330,0.002,1.395,1.503
07-06-2016 08:10,1.339,0.002,1.408,1.509
07-06-2016 08:15,1.348,0.002,1.422,1.514
07-06-2016 08:20,1.358,0.002,1.438,1.518
07-06-2016 08:25,1.370,0.001,1.454,1.520
07-06-2016 08:30,1.382,0.001,1.474,1.521
07-06-2016 08:35,1.394,0.001,1.496,1.521
07-06-2016 08:40,1.408,0.001,1.518,1.522
07-06-2016 08:45,1.422,0.000,1.541,1.525
07-06-2016 08:50,1.436,0.000,1.564,1.530
07-06-2016 08:55,1.452,0.000,1.586,1.538
07-06-2016 09:00,1.468,0.000,1.609,1.547
07-06-2016 09:05,1.485,0.000,1.631,1.558
07-06-2016 09:10,1.502,0.000,1.654,1.570
07-06-2016 09:15,1.519,0.000,1.677,1.584
07-06-2016 09:20,1.538,0.000,1.701,1.599
07-06-2016 09:25,1.556,0.000,1.725,1.616
07-06-2016 09:30,1.575,0.000,1.750,1.633
07-06-2016 09:35,1.595,0.000,1.776,1.650
07-06-2016 09:40,1.615,0.000,1.801,1.669
07-06-2016 09:45,1.635,0.000,1.827,1.688
07-06-2016 09:50,1.656,0.000,1.854,1.707
07-06-2016 09:55,1.677,0.000,1.880,1.727
07-06-2016 10:00,1.698,0.000,1.907,1.747
07-06-2016 10:05,1.720,0.000,1.934,1.768
07-06-2016 10:10,1.742,0.000,1.962,1.788
07-06-2016 10:15,1.764,0.000,1.990,1.810
07-06-2016 10:20,1.787,0.000,2.017,1.831
07-06-2016 10:25,1.809,0.000,2.045,1.852
07-06-2016 10:30,1.832,0.000,2.073,1.874
07-06-2016 10:35,1.856,0.000,2.102,1.896
07-06-2016 10:40,1.879,0.000,2.130,1.918
07-06-2016 10:45,1.903,0.000,2.158,1.940
07-06-2016 10:50,1.926,0.000,2.187,1.963
07-06-2016 10:55,1.950,0.000,2.215,1.985
07-06-2016 11:00,1.974,0.000,2.244,2.008
07-06-2016 11:05,1.998,0.000,2.272,2.030
07-06-2016 11:10,2.023,0.000,2.301,2.053
07-06-2016 11:15,2.050,0.000,2.333,2.076
07-06-2016 11:20,2.078,0.000,2.368,2.099
07-06-2016 11:25,2.102,0.000,2.396,2.122
07-06-2016 11:30,2.127,0.000,2.423,2.145
07-06-2016 11:35,2.151,0.000,2.451,2.135
07-06-2016 11:40,2.175,0.000,2.479,2.159
07-06-2016 11:45,2.200,0.000,2.507,2.185
07-06-2016 11:50,2.224,0.000,2.535,2.212
07-06-2016 11:55,2.248,0.000,2.563,2.240
07-06-2016 12:00,2.273,0.000,2.590,2.267
07-06-2016 12:05,2.298,0.000,2.618,2.294
07-06-2016 12:10,2.322,0.000,2.646,2.319
07-06-2016 12:15,2.347,0.000,2.673,2.300
07-06-2016 12:20,2.371,0.000,2.700,2.304
07-06-2016 12:25,2.396,0.000,2.728,2.318
07-06-2016 12:30,2.420,0.000,2.755,2.337
07-06-2016 12:35,2.445,0.000,2.782,2.359
07-06-2016 12:40,2.469,0.000,2.809,2.349
07-06-2016 12:45,2.494,0.000,2.836,2.378
07-06-2016 12:50,2.519,0.000,2.863,2.404
07-06-2016 12:55,2.543,0.000,2.890,2.428
07-06-2016 13:00,2.568,0.000,2.917,2.450
07-06-2016 13:05,2.592,0.000,2.944,2.471
07-06-2016 13:10,2.616,0.000,2.970,2.432
07-06-2016 13:15,2.641,0.000,2.997,2.438
07-06-2016 13:20,2.665,0.000,3.023,2.453
07-06-2016 13:25,2.690,0.000,3.050,2.473
07-06-2016 13:30,2.714,0.000,3.076,2.495
07-06-2016 13:35,2.738,0.000,3.102,2.517
07-06-2016 13:40,2.764,0.000,3.128,2.524
07-06-2016 13:45,2.789,0.000,3.154,2.527
07-06-2016 13:50,2.815,0.000,3.180,2.529
07-06-2016 13:55,2.841,0.000,3.205,2.529
07-06-2016 14:00,2.868,0.000,3.231,2.525
07-06-2016 14:05,2.892,0.000,3.256,2.522
07-06-2016 14:10,2.914,0.000,3.279,2.520
07-06-2016 14:15,2.935,0.000,3.300,2.519
07-06-2016 14:20,2.961,0.000,3.328,2.518
07-06-2016 14:25,2.990,0.000,3.362,2.519
07-06-2016 14:30,3.018,0.000,3.394,2.519
07-06-2016 14:35,3.046,0.000,3.425,2.520
07-06-2016 14:40,3.073,0.000,3.454,2.520
07-06-2016 14:45,3.098,0.000,3.481,2.520
07-06-2016 14:50,3.122,0.000,3.505,2.520
07-06-2016 14:55,3.140,0.000,3.519,2.516
07-06-2016 15:00,3.150,0.000,3.523,2.512
07-06-2016 15:05,3.157,0.000,3.519,2.509
07-06-2016 15:10,3.160,0.000,3.515,2.506
07-06-2016 15:15,3.164,0.000,3.510,2.503
07-06-2016 15:20,3.168,0.000,3.504,2.499
07-06-2016 15:25,3.171,0.000,3.497,2.495
07-06-2016 15:30,3.174,0.000,3.490,2.490
07-06-2016 15:35,3.176,0.000,3.481,2.485
07-06-2016 15:40,3.176,0.000,3.473,2.480
07-06-2016 15:45,3.176,0.000,3.463,2.475
07-06-2016 15:50,3.175,0.000,3.453,2.469
07-06-2016 15:55,3.173,0.000,3.443,2.464
07-06-2016 16:00,3.171,0.000,3.432,2.458
07-06-2016 16:05,3.169,0.000,3.421,2.452
07-06-2016 16:10,3.166,0.000,3.409,2.447
07-06-2016 16:15,3.162,0.000,3.397,2.438
07-06-2016 16:20,3.158,0.000,3.384,2.430
07-06-2016 16:25,3.154,0.000,3.371,2.421
07-06-2016 16:30,3.149,0.000,3.358,2.411
07-06-2016 16:35,3.143,0.000,3.345,2.401
07-06-2016 16:40,3.137,0.000,3.331,2.390
07-06-2016 16:45,3.131,0.000,3.317,2.383
07-06-2016 16:50,3.124,0.000,3.304,2.372
07-06-2016 16:55,3.117,0.000,3.289,2.362
07-06-2016 17:00,3.109,0.000,3.275,2.350
07-06-2016 17:05,3.100,0.001,3.261,2.338
07-06-2016 17:10,3.091,0.002,3.246,2.329
07-06-2016 17:15,3.081,0.003,3.232,2.321
07-06-2016 17:20,3.071,0.004,3.217,2.314
07-06-2016 17:25,3.061,0.005,3.202,2.306
07-06-2016 17:30,3.051,0.006,3.188,2.298
07-06-2016 17:35,3.040,0.007,3.173,2.296
07-06-2016 17:40,3.029,0.008,3.158,2.288
07-06-2016 17:45,3.019,0.009,3.143,2.280
07-06-2016 17:50,3.008,0.009,3.128,2.277
07-06-2016 17:55,2.997,0.010,3.113,2.268
07-06-2016 18:00,2.985,0.010,3.098,2.257
07-06-2016 18:05,2.974,0.011,3.083,2.245
07-06-2016 18:10,2.963,0.012,3.068,2.231
07-06-2016 18:15,2.951,0.012,3.053,2.218
07-06-2016 18:20,2.940,0.013,3.038,2.204
07-06-2016 18:25,2.928,0.013,3.023,2.180
07-06-2016 18:30,2.916,0.014,3.008,2.162
07-06-2016 18:35,2.905,0.014,2.993,2.146
07-06-2016 18:40,2.893,0.015,2.978,2.131
07-06-2016 18:45,2.881,0.015,2.963,2.115
07-06-2016 18:50,2.869,0.016,2.948,2.100
07-06-2016 18:55,2.857,0.017,2.933,2.085
07-06-2016 19:00,2.845,0.017,2.918,2.071
07-06-2016 19:05,2.833,0.018,2.904,2.057
07-06-2016 19:10,2.821,0.018,2.889,2.043
07-06-2016 19:15,2.809,0.019,2.874,2.031
07-06-2016 19:20,2.796,0.019,2.860,2.018
07-06-2016 19:25,2.784,0.020,2.845,2.006
07-06-2016 19:30,2.772,0.021,2.831,1.982
07-06-2016 19:35,2.760,0.021,2.816,1.967
07-06-2016 19:40,2.748,0.022,2.802,1.953
07-06-2016 19:45,2.736,0.023,2.788,1.928
07-06-2016 19:50,2.724,0.023,2.774,1.912
07-06-2016 19:55,2.711,0.024,2.760,1.897
07-06-2016 20:00,2.699,0.025,2.746,1.882
07-06-2016 20:05,2.687,0.025,2.732,1.857
07-06-2016 20:10,2.675,0.026,2.718,1.842
07-06-2016 20:15,2.663,0.027,2.704,1.826
07-06-2016 20:20,2.651,0.028,2.691,1.811
07-06-2016 20:25,2.639,0.028,2.677,1.797
07-06-2016 20:30,2.627,0.029,2.664,1.783
07-06-2016 20:35,2.615,0.030,2.650,1.769
07-06-2016 20:40,2.603,0.030,2.637,1.755
07-06-2016 20:45,2.591,0.031,2.624,1.742
07-06-2016 20:50,2.580,0.032,2.611,1.729
07-06-2016 20:55,2.568,0.033,2.598,1.716
07-06-2016 21:00,2.556,0.033,2.585,1.703
07-06-2016 21:05,2.545,0.034,2.572,1.690
07-06-2016 21:10,2.533,0.035,2.560,1.669
07-06-2016 21:15,2.522,0.035,2.547,1.656
07-06-2016 21:20,2.510,0.036,2.535,1.644
07-06-2016 21:25,2.499,0.037,2.522,1.632
07-06-2016 21:30,2.488,0.038,2.510,1.621
07-06-2016 21:35,2.476,0.038,2.498,1.609
07-06-2016 21:40,2.465,0.039,2.486,1.598
07-06-2016 21:45,2.454,0.040,2.475,1.587
07-06-2016 21:50,2.443,0.041,2.463,1.567
07-06-2016 21:55,2.432,0.041,2.451,1.555
07-06-2016 22:00,2.421,0.042,2.440,1.543
07-06-2016 22:05,2.380,0.101,2.395,1.532
07-06-2016 22:10,2.337,0.156,2.349,1.546
07-06-2016 22:15,2.293,0.207,2.302,1.568
07-06-2016 22:20,2.249,0.254,2.254,1.592
07-06-2016 22:25,2.204,0.297,2.206,1.613
07-06-2016 22:30,2.159,0.336,2.159,1.633
07-06-2016 22:35,2.115,0.372,2.113,1.649
07-06-2016 22:40,2.070,0.404,2.067,1.663
07-06-2016 22:45,2.026,0.432,2.021,1.674
07-06-2016 22:50,1.983,0.457,1.977,1.683
07-06-2016 22:55,1.941,0.478,1.934,1.690
07-06-2016 23:00,1.899,0.497,1.891,1.695
07-06-2016 23:05,1.864,0.496,1.856,1.698
07-06-2016 23:10,1.825,0.512,1.819,1.700
07-06-2016 23:15,1.787,0.525,1.781,1.701
07-06-2016 23:20,1.750,0.536,1.744,1.701
07-06-2016 23:25,1.713,0.545,1.707,1.700
07-06-2016 23:30,1.677,0.552,1.671,1.698
07-06-2016 23:35,1.642,0.557,1.635,1.695
07-06-2016 23:40,1.607,0.560,1.600,1.691
07-06-2016 23:45,1.572,0.562,1.566,1.687
07-06-2016 23:50,1.539,0.563,1.532,1.683
07-06-2016 23:55,1.505,0.562,1.499,1.678
08-06-2016 00:00,1.473,0.560,1.466,1.672
08-06-2016 00:05,1.441,0.558,1.434,1.666
08-06-2016 00:10,1.415,0.556,1.408,1.660
08-06-2016 00:15,1.386,0.552,1.380,1.654
08-06-2016 00:20,1.358,0.548,1.352,1.647
08-06-2016 00:25,1.330,0.542,1.324,1.640
08-06-2016 00:30,1.302,0.536,1.297,1.633
08-06-2016 00:35,1.275,0.530,1.270,1.626
08-06-2016 00:40,1.248,0.523,1.243,1.619
08-06-2016 00:45,1.221,0.515,1.216,1.612
08-06-2016 00:50,1.196,0.507,1.190,1.606
08-06-2016 00:55,1.170,0.499,1.165,1.599
08-06-2016 01:00,1.145,0.491,1.140,1.592
08-06-2016 01:05,1.121,0.482,1.115,1.584
08-06-2016 01:10,1.097,0.474,1.091,1.576
08-06-2016 01:15,1.077,0.472,1.072,1.568
08-06-2016 01:20,1.055,0.463,1.050,1.559
08-06-2016 01:25,1.033,0.454,1.029,1.551
08-06-2016 01:30,1.012,0.445,1.008,1.542
08-06-2016 01:35,0.991,0.436,0.987,1.533
08-06-2016 01:40,0.970,0.426,0.966,1.525
08-06-2016 01:45,0.950,0.417,0.946,1.516
08-06-2016 01:50,0.930,0.408,0.926,1.507
08-06-2016 01:55,0.910,0.399,0.906,1.498
08-06-2016 02:00,0.891,0.389,0.887,1.490
08-06-2016 02:05,0.872,0.380,0.868,1.481
08-06-2016 02:10,0.853,0.371,0.849,1.472
08-06-2016 02:15,0.835,0.363,0.831,1.463
08-06-2016 02:20,0.820,0.362,0.816,1.455
08-06-2016 02:25,0.803,0.353,0.800,1.446
08-06-2016 02:30,0.787,0.344,0.784,1.437
08-06-2016 02:35,0.770,0.335,0.768,1.429
08-06-2016 02:40,0.755,0.327,0.752,1.420
08-06-2016 02:45,0.739,0.319,0.736,1.412
08-06-2016 02:50,0.723,0.310,0.720,1.403
08-06-2016 02:55,0.708,0.302,0.705,1.395
08-06-2016 03:00,0.693,0.295,0.690,1.387
08-06-2016 03:05,0.678,0.287,0.676,1.378
08-06-2016 03:10,0.664,0.279,0.661,1.370
08-06-2016 03:15,0.650,0.272,0.647,1.362
08-06-2016 03:20,0.636,0.265,0.633,1.353
08-06-2016 03:25,0.624,0.264,0.621,1.345
08-06-2016 03:30,0.612,0.257,0.609,1.337
08-06-2016 03:35,0.599,0.250,0.597,1.329
08-06-2016 03:40,0.587,0.243,0.585,1.321
08-06-2016 03:45,0.575,0.236,0.572,1.313
08-06-2016 03:50,0.563,0.230,0.561,1.305
08-06-2016 03:55,0.551,0.224,0.549,1.297
08-06-2016 04:00,0.539,0.218,0.537,1.289
08-06-2016 04:05,0.528,0.211,0.526,1.281
08-06-2016 04:10,0.517,0.206,0.515,1.274
08-06-2016 04:15,0.506,0.200,0.504,1.266
08-06-2016 04:20,0.495,0.194,0.493,1.258
08-06-2016 04:25,0.484,0.189,0.482,1.250
08-06-2016 04:30,0.476,0.188,0.473,1.243
08-06-2016 04:35,0.466,0.183,0.464,1.235
08-06-2016 04:40,0.456,0.178,0.455,1.228
08-06-2016 04:45,0.447,0.173,0.445,1.220
08-06-2016 04:50,0.438,0.168,0.436,1.213
08-06-2016 04:55,0.429,0.163,0.427,1.205
08-06-2016 05:00,0.420,0.159,0.418,1.198
08-06-2016 05:05,0.411,0.154,0.409,1.191
08-06-2016 05:10,0.402,0.150,0.401,1.184
08-06-2016 05:15,0.394,0.146,0.392,1.177
08-06-2016 05:20,0.385,0.141,0.384,1.170
08-06-2016 05:25,0.377,0.137,0.375,1.163
08-06-2016 05:30,0.369,0.133,0.367,1.156
08-06-2016 05:35,0.362,0.133,0.361,1.149
08-06-2016 05:40,0.355,0.129,0.354,1.142
08-06-2016 05:45,0.348,0.126,0.346,1.135
08-06-2016 05:50,0.341,0.122,0.339,1.128
08-06-2016 05:55,0.334,0.118,0.332,1.121
08-06-2016 06:00,0.327,0.115,0.325,1.115
08-06-2016 06:05,0.329,0.119,0.329,1.128
08-06-2016 06:10,0.330,0.122,0.332,1.136
08-06-2016 06:15,0.332,0.126,0.334,1.141
08-06-2016 06:20,0.333,0.129,0.336,1.144
08-06-2016 06:25,0.333,0.132,0.337,1.146
08-06-2016 06:30,0.334,0.135,0.338,1.147
08-06-2016 06:35,0.335,0.138,0.338,1.147
08-06-2016 06:40,0.335,0.141,0.338,1.147
08-06-2016 06:45,0.335,0.144,0.338,1.146
08-06-2016 06:50,0.335,0.146,0.338,1.146
08-06-2016 06:55,0.335,0.149,0.338,1.145
08-06-2016 07:00,0.335,0.151,0.338,1.143
08-06-2016 07:05,0.330,0.146,0.332,1.135
08-06-2016 07:10,0.328,0.141,0.331,1.123
08-06-2016 07:15,0.327,0.136,0.329,1.105
08-06-2016 07:20,0.325,0.128,0.326,1.085
08-06-2016 07:25,0.323,0.118,0.324,1.065
08-06-2016 07:30,0.321,0.109,0.322,1.045
08-06-2016 07:35,0.319,0.101,0.320,1.027
08-06-2016 07:40,0.317,0.093,0.318,1.010
08-06-2016 07:45,0.315,0.086,0.315,0.995
08-06-2016 07:50,0.313,0.079,0.313,0.980
08-06-2016 07:55,0.311,0.073,0.311,0.967
08-06-2016 08:00,0.310,0.067,0.309,0.955
08-06-2016 08:05,0.308,0.062,0.307,0.944
08-06-2016 08:10,0.306,0.057,0.305,0.933
08-06-2016 08:15,0.304,0.052,0.303,0.924
08-06-2016 08:20,0.302,0.047,0.301,0.914
08-06-2016 08:25,0.301,0.043,0.299,0.905
08-06-2016 08:30,0.299,0.040,0.297,0.897
08-06-2016 08:35,0.297,0.036,0.295,0.889
08-06-2016 08:40,0.295,0.033,0.294,0.881
08-06-2016 08:45,0.294,0.031,0.292,0.873
08-06-2016 08:50,0.292,0.028,0.290,0.866
08-06-2016 08:55,0.290,0.026,0.288,0.858
08-06-2016 09:00,0.289,0.024,0.287,0.851
08-06-2016 09:05,0.287,0.022,0.285,0.844
08-06-2016 09:10,0.285,0.020,0.283,0.838
08-06-2016 09:15,0.284,0.018,0.281,0.831
08-06-2016 09:20,0.282,0.017,0.280,0.824
08-06-2016 09:25,0.281,0.015,0.278,0.818
08-06-2016 09:30,0.279,0.014,0.276,0.812
08-06-2016 09:35,0.277,0.013,0.275,0.805
08-06-2016 09:40,0.276,0.012,0.273,0.799
08-06-2016 09:45,0.274,0.011,0.272,0.793
08-06-2016 09:50,0.273,0.010,0.270,0.787
08-06-2016 09:55,0.271,0.009,0.268,0.781
08-06-2016 10:00,0.270,0.008,0.267,0.775
08-06-2016 10:05,0.268,0.008,0.265,0.770
08-06-2016 10:10,0.267,0.007,0.264,0.764
08-06-2016 10:15,0.266,0.006,0.263,0.758
08-06-2016 10:20,0.264,0.006,0.261,0.752
08-06-2016 10:25,0.263,0.005,0.260,0.747
08-06-2016 10:30,0.261,0.005,0.258,0.741
08-06-2016 10:35,0.260,0.004,0.257,0.736
08-06-2016 10:40,0.259,0.004,0.256,0.730
08-06-2016 10:45,0.257,0.004,0.254,0.725
08-06-2016 10:50,0.256,0.003,0.253,0.721
08-06-2016 10:55,0.255,0.003,0.252,0.716
08-06-2016 11:00,0.253,0.003,0.251,0.711
08-06-2016 11:05,0.252,0.003,0.249,0.705
08-06-2016 11:10,0.251,0.002,0.248,0.699
08-06-2016 11:15,0.249,0.002,0.247,0.692
08-06-2016 11:20,0.248,0.002,0.246,0.685
08-06-2016 11:25,0.247,0.002,0.245,0.678
08-06-2016 11:30,0.246,0.002,0.243,0.670
08-06-2016 11:35,0.244,0.002,0.242,0.663
08-06-2016 11:40,0.243,0.001,0.241,0.658
08-06-2016 11:45,0.242,0.001,0.240,0.654
08-06-2016 11:50,0.241,0.001,0.239,0.648
08-06-2016 11:55,0.239,0.001,0.238,0.640
08-06-2016 12:00,0.238,0.000,0.236,0.636
08-06-2016 12:05,0.237,0.000,0.235,0.631
08-06-2016 12:10,0.236,0.000,0.234,0.623
08-06-2016 12:15,0.235,0.000,0.233,0.614
08-06-2016 12:20,0.234,0.000,0.232,0.604
08-06-2016 12:25,0.232,0.000,0.231,0.595
08-06-2016 12:30,0.231,0.000,0.230,0.586
08-06-2016 12:35,0.230,0.000,0.229,0.578
08-06-2016 12:40,0.229,0.000,0.228,0.569
08-06-2016 12:45,0.228,0.000,0.227,0.561
08-06-2016 12:50,0.227,0.000,0.226,0.554
08-06-2016 12:55,0.226,0.000,0.225,0.551
08-06-2016 13:00,0.225,0.000,0.223,0.549
08-06-2016 13:05,0.224,0.000,0.222,0.543
08-06-2016 13:10,0.223,0.000,0.221,0.536
08-06-2016 13:15,0.221,0.000,0.220,0.528
08-06-2016 13:20,0.220,0.000,0.219,0.520
08-06-2016 13:25,0.219,0.000,0.218,0.514
08-06-2016 13:30,0.218,0.000,0.217,0.507
08-06-2016 13:35,0.217,0.000,0.217,0.501
08-06-2016 13:40,0.216,0.000,0.216,0.496
08-06-2016 13:45,0.215,0.000,0.215,0.492
08-06-2016 13:50,0.214,0.000,0.214,0.487
08-06-2016 13:55,0.213,0.000,0.213,0.482
08-06-2016 14:00,0.212,0.000,0.212,0.478
08-06-2016 14:05,0.211,0.000,0.211,0.473
08-06-2016 14:10,0.210,0.000,0.210,0.469
08-06-2016 14:15,0.209,0.000,0.209,0.464
08-06-2016 14:20,0.209,0.000,0.208,0.460
08-06-2016 14:25,0.208,0.000,0.207,0.456
08-06-2016 14:30,0.207,0.000,0.206,0.452
08-06-2016 14:35,0.206,0.000,0.205,0.448
08-06-2016 14:40,0.205,0.000,0.205,0.444
08-06-2016 14:45,0.204,0.000,0.204,0.440
08-06-2016 14:50,0.203,0.000,0.203,0.437
08-06-2016 14:55,0.202,0.000,0.202,0.433
08-06-2016 15:00,0.201,0.000,0.201,0.429
08-06-2016 15:05,0.200,0.000,0.200,0.425
08-06-2016 15:10,0.200,0.000,0.199,0.421
08-06-2016 15:15,0.199,0.000,0.199,0.417
08-06-2016 15:20,0.198,0.000,0.198,0.413
08-06-2016 15:25,0.197,0.000,0.197,0.409
08-06-2016 15:30,0.196,0.000,0.196,0.405
08-06-2016 15:35,0.195,0.000,0.195,0.401
08-06-2016 15:40,0.194,0.000,0.194,0.398
08-06-2016 15:45,0.193,0.000,0.193,0.394
08-06-2016 15:50,0.193,0.000,0.193,0.390
08-06-2016 15:55,0.192,0.000,0.192,0.386
08-06-2016 16:00,0.191,0.000,0.191,0.382
08-06-2016 16:05,0.190,0.000,0.190,0.378
08-06-2016 16:10,0.189,0.000,0.189,0.374
08-06-2016 16:15,0.188,0.000,0.188,0.370
08-06-2016 16:20,0.187,0.000,0.187,0.366
08-06-2016 16:25,0.186,0.000,0.187,0.362
08-06-2016 16:30,0.186,0.000,0.186,0.358
08-06-2016 16:35,0.185,0.000,0.185,0.354
08-06-2016 16:40,0.184,0.000,0.184,0.350
08-06-2016 16:45,0.183,0.000,0.183,0.346
08-06-2016 16:50,0.182,0.000,0.182,0.342
08-06-2016 16:55,0.181,0.000,0.181,0.338
08-06-2016 17:00,0.180,0.000,0.180,0.334
08-06-2016 17:05,0.179,0.000,0.179,0.330
08-06-2016 17:10,0.178,0.000,0.178,0.326
08-06-2016 17:15,0.177,0.000,0.177,0.323
08-06-2016 17:20,0.176,0.000,0.176,0.319
08-06-2016 17:25,0.175,0.000,0.175,0.315
08-06-2016 17:30,0.175,0.000,0.175,0.312
08-06-2016 17:35,0.174,0.000,0.174,0.308
08-06-2016 17:40,0.173,0.000,0.173,0.305
08-06-2016 17:45,0.172,0.000,0.172,0.301
08-06-2016 17:50,0.171,0.001,0.171,0.297
08-06-2016 17:55,0.170,0.001,0.170,0.294
08-06-2016 18:00,0.170,0.001,0.169,0.290
08-06-2016 18:05,0.169,0.001,0.169,0.287
08-06-2016 18:10,0.168,0.001,0.168,0.283
08-06-2016 18:15,0.167,0.001,0.167,0.279
08-06-2016 18:20,0.166,0.001,0.166,0.274
08-06-2016 18:25,0.165,0.001,0.165,0.270
08-06-2016 18:30,0.165,0.001,0.164,0.267
08-06-2016 18:35,0.164,0.001,0.164,0.263
08-06-2016 18:40,0.163,0.001,0.163,0.259
08-06-2016 18:45,0.162,0.001,0.162,0.255
08-06-2016 18:50,0.161,0.001,0.161,0.252
08-06-2016 18:55,0.160,0.001,0.160,0.248
08-06-2016 19:00,0.160,0.002,0.159,0.245
08-06-2016 19:05,0.159,0.097,0.159,0.242
08-06-2016 19:10,0.158,0.184,0.158,0.241
08-06-2016 19:15,0.157,0.264,0.157,0.244
08-06-2016 19:20,0.157,0.338,0.156,0.251
08-06-2016 19:25,0.156,0.405,0.156,0.262
08-06-2016 19:30,0.155,0.467,0.155,0.276
08-06-2016 19:35,0.154,0.523,0.154,0.294
08-06-2016 19:40,0.154,0.575,0.153,0.315
08-06-2016 19:45,0.153,0.622,0.153,0.338
08-06-2016 19:50,0.152,0.666,0.152,0.364
08-06-2016 19:55,0.152,0.706,0.151,0.392
08-06-2016 20:00,0.151,0.742,0.151,0.421
08-06-2016 20:05,0.150,0.776,0.150,0.451
08-06-2016 20:10,0.149,0.807,0.149,0.483
08-06-2016 20:15,0.149,0.835,0.149,0.516
08-06-2016 20:20,0.148,0.861,0.148,0.549
08-06-2016 20:25,0.147,0.884,0.147,0.582
08-06-2016 20:30,0.147,0.906,0.147,0.616
08-06-2016 20:35,0.146,0.926,0.146,0.650
08-06-2016 20:40,0.145,0.944,0.145,0.685
08-06-2016 20:45,0.145,0.961,0.145,0.719
08-06-2016 20:50,0.144,0.977,0.144,0.753
08-06-2016 20:55,0.143,0.991,0.143,0.787
08-06-2016 21:00,0.143,1.004,0.143,0.821
08-06-2016 21:05,0.142,1.016,0.142,0.855
08-06-2016 21:10,0.141,1.027,0.141,0.889
08-06-2016 21:15,0.141,1.037,0.141,0.924
08-06-2016 21:20,0.140,1.046,0.140,0.958
08-06-2016 21:25,0.140,1.054,0.140,0.992
08-06-2016 21:30,0.139,1.062,0.139,1.026
08-06-2016 21:35,0.138,1.070,0.139,1.059
08-06-2016 21:40,0.138,1.076,0.138,1.092
08-06-2016 21:45,0.137,1.082,0.138,1.125
08-06-2016 21:50,0.137,1.088,0.137,1.157
08-06-2016 21:55,0.136,1.093,0.137,1.189
08-06-2016 22:00,0.136,1.098,0.136,1.220
08-06-2016 22:05,0.134,1.117,0.134,1.287
08-06-2016 22:10,0.132,1.135,0.132,1.371
08-06-2016 22:15,0.129,1.153,0.130,1.450
08-06-2016 22:20,0.127,1.169,0.128,1.521
08-06-2016 22:25,0.125,1.184,0.126,1.583
08-06-2016 22:30,0.123,1.199,0.123,1.637
08-06-2016 22:35,0.121,1.212,0.121,1.684
08-06-2016 22:40,0.118,1.225,0.118,1.726
08-06-2016 22:45,0.116,1.237,0.116,1.764
08-06-2016 22:50,0.114,1.248,0.114,1.798
08-06-2016 22:55,0.111,1.259,0.111,1.830
